TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100000,1,1.00,0.00,253343,8,9,5,1,23
1,100000,1,1.00,0.00,253344,7,6,4,1,18
1,100000,1,1.00,0.00,253345,6,7,1,4,18
1,100000,1,1.00,0.00,253346,6,6,5,1,18
1,100000,1,1.00,0.00,253347,7,5,2,3,17
1,100000,1,1.00,0.00,253348,8,5,5,1,19
1,100000,1,1.00,0.00,253349,7,5,5,1,18
1,100000,1,1.00,0.00,253350,7,5,5,1,18
1,100000,1,1.00,0.00,253351,8,6,2,4,20
1,100000,1,1.00,0.00,253352,6,7,4,1,18
1,100000,1,1.00,0.00,253353,6,8,4,2,20
1,100000,1,1.00,0.00,253354,6,7,1,4,18
1,100000,1,1.00,0.00,253355,10,6,2,4,22
1,100000,1,1.00,0.00,253356,7,6,2,4,19
1,100000,1,1.00,0.00,253357,7,6,4,1,18
1,100000,1,1.00,0.00,253358,7,6,2,6,21
1,100000,1,1.00,0.00,253359,8,7,5,1,21
1,100000,1,1.00,0.00,253360,6,6,2,4,18
1,100000,1,1.00,0.00,253361,7,5,4,2,18
1,100000,1,1.00,0.00,253362,7,10,4,2,23
