TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5158533,4,7,0,3,14
1,100011,1,1.00,0.00,5158534,4,6,4,0,14
1,100011,1,1.00,0.00,5158535,5,8,0,2,15
1,100011,1,1.00,0.00,5158536,4,7,0,2,13
1,100011,1,1.00,0.00,5158537,4,5,1,2,12
1,100011,1,1.00,0.00,5158538,3,5,1,1,10
1,100011,1,1.00,0.00,5158539,3,3,0,1,7
1,100011,1,1.00,0.00,5158540,5,5,0,2,12
1,100011,1,1.00,0.00,5158541,4,24,4,2,34
1,100011,1,1.00,0.00,5158542,5,6,0,2,13
1,100011,1,1.00,0.00,5158543,4,6,0,11,21
1,100011,1,1.00,0.00,5158544,6,12,0,3,21
1,100011,1,1.00,0.00,5158545,5,6,0,7,18
1,100011,1,1.00,0.00,5158546,4,5,0,2,11
1,100011,1,1.00,0.00,5158547,9,8,1,2,20
1,100011,1,1.00,0.00,5158548,9,8,0,2,19
1,100011,1,1.00,0.00,5158549,8,9,0,8,25
1,100011,1,1.00,0.00,5158550,5,6,0,2,13
1,100011,1,1.00,0.00,5158551,7,2,0,2,11
1,100011,1,1.00,0.00,5158552,12,11,0,0,23
1,100011,1,1.00,0.00,5158553,12,7,0,2,21
1,100011,1,1.00,0.00,5158554,6,6,0,0,12
1,100011,1,1.00,0.00,5158555,4,5,0,1,10
1,100011,1,1.00,0.00,5158556,5,6,0,1,12
1,100011,1,1.00,0.00,5158557,4,6,0,2,12
1,100011,1,1.00,0.00,5158558,5,5,0,2,12
1,100011,1,1.00,0.00,5158559,4,8,0,3,15
1,100011,1,1.00,0.00,5158560,4,8,0,2,14
1,100011,1,1.00,0.00,5158561,4,6,0,5,15
1,100011,1,1.00,0.00,5158562,6,8,0,3,17
1,100011,1,1.00,0.00,5158563,6,22,0,5,33
1,100011,1,1.00,0.00,5158564,4,6,0,2,12
1,100011,1,1.00,0.00,5158565,11,6,0,3,20
1,100011,1,1.00,0.00,5158566,12,14,12,0,38
1,100011,1,1.00,0.00,5158567,8,4,0,1,13
1,100011,1,1.00,0.00,5158568,5,12,4,0,21
1,100011,1,1.00,0.00,5158569,9,6,0,2,17
1,100011,1,1.00,0.00,5158570,5,5,0,2,12
1,100011,1,1.00,0.00,5158571,3,5,0,1,9
1,100011,1,1.00,0.00,5158572,5,5,0,3,13
1,100011,1,1.00,0.00,5158573,13,8,1,4,26
1,100011,1,1.00,0.00,5158574,5,6,0,2,13
1,100011,1,1.00,0.00,5158575,3,11,0,1,15
1,100011,1,1.00,0.00,5158576,6,9,0,4,19
1,100011,1,1.00,0.00,5158577,12,6,0,2,20
1,100011,1,1.00,0.00,5158578,9,16,0,4,29
1,100011,1,1.00,0.00,5158579,6,8,0,0,14
1,100011,1,1.00,0.00,5158580,11,8,0,2,21
1,100011,1,1.00,0.00,5158581,5,7,0,1,13
1,100011,1,1.00,0.00,5158582,13,12,4,0,29
1,100011,1,1.00,0.00,5158583,7,17,1,0,25
1,100011,1,1.00,0.00,5158584,5,8,0,3,16
1,100011,1,1.00,0.00,5158585,8,22,0,11,41
1,100011,1,1.00,0.00,5158586,7,10,1,0,18
1,100011,1,1.00,0.00,5158587,4,7,0,0,11
1,100011,1,1.00,0.00,5158588,10,9,0,0,19
1,100011,1,1.00,0.00,5158589,7,6,0,0,13
1,100011,1,1.00,0.00,5158590,6,18,3,0,27
1,100011,1,1.00,0.00,5158591,5,7,0,3,15
1,100011,1,1.00,0.00,5158592,6,3,2,0,11
1,100011,1,1.00,0.00,5158593,10,11,0,7,28
1,100011,1,1.00,0.00,5158594,3,7,0,0,10
1,100011,1,1.00,0.00,5158595,3,8,0,1,12
1,100011,1,1.00,0.00,5158596,7,13,0,14,34
1,100011,1,1.00,0.00,5158597,9,22,0,8,39
1,100011,1,1.00,0.00,5158598,8,8,0,2,18
1,100011,1,1.00,0.00,5158599,15,8,0,4,27
1,100011,1,1.00,0.00,5158600,6,8,0,3,17
1,100011,1,1.00,0.00,5158601,3,6,0,3,12
