TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5142541,5,7,0,3,15
1,100011,1,1.00,0.00,5142542,6,18,0,4,28
1,100011,1,1.00,0.00,5142543,5,6,0,8,19
1,100011,1,1.00,0.00,5142544,5,15,0,10,30
1,100011,1,1.00,0.00,5142545,6,8,0,2,16
1,100011,1,1.00,0.00,5142546,10,6,0,3,19
1,100011,1,1.00,0.00,5142547,9,8,0,3,20
1,100011,1,1.00,0.00,5142548,7,13,0,11,31
1,100011,1,1.00,0.00,5142549,6,12,0,2,20
1,100011,1,1.00,0.00,5142550,14,6,3,5,28
1,100011,1,1.00,0.00,5142551,9,7,0,2,18
1,100011,1,1.00,0.00,5142552,4,6,0,2,12
1,100011,1,1.00,0.00,5142553,5,6,0,2,13
1,100011,1,1.00,0.00,5142554,4,6,0,1,11
1,100011,1,1.00,0.00,5142555,5,6,0,2,13
1,100011,1,1.00,0.00,5142556,3,5,0,2,10
1,100011,1,1.00,0.00,5142557,19,0,0,3,22
1,100011,1,1.00,0.00,5142558,6,6,1,2,15
1,100011,1,1.00,0.00,5142559,15,5,0,2,22
1,100011,1,1.00,0.00,5142560,6,9,0,2,17
1,100011,1,1.00,0.00,5142561,5,9,1,1,16
1,100011,1,1.00,0.00,5142562,7,11,4,0,22
1,100011,1,1.00,0.00,5142563,5,7,0,2,14
1,100011,1,1.00,0.00,5142564,6,4,0,2,12
1,100011,1,1.00,0.00,5142565,5,8,0,3,16
1,100011,1,1.00,0.00,5142566,6,7,0,2,15
1,100011,1,1.00,0.00,5142567,5,7,0,2,14
1,100011,1,1.00,0.00,5142568,5,7,0,2,14
1,100011,1,1.00,0.00,5142569,8,10,0,3,21
1,100011,1,1.00,0.00,5142570,6,7,0,2,15
1,100011,1,1.00,0.00,5142571,8,15,0,2,25
1,100011,1,1.00,0.00,5142572,9,7,0,2,18
1,100011,1,1.00,0.00,5142573,5,13,0,3,21
1,100011,1,1.00,0.00,5142574,4,6,1,1,12
1,100011,1,1.00,0.00,5142575,3,4,0,2,9
1,100011,1,1.00,0.00,5142576,4,5,0,1,10
1,100011,1,1.00,0.00,5142577,9,10,0,0,19
1,100011,1,1.00,0.00,5142578,5,7,0,2,14
1,100011,1,1.00,0.00,5142579,5,7,0,0,12
1,100011,1,1.00,0.00,5142580,5,7,0,2,14
1,100011,1,1.00,0.00,5142581,4,8,0,2,14
1,100011,1,1.00,0.00,5142582,5,7,0,2,14
1,100011,1,1.00,0.00,5142583,5,10,0,2,17
1,100011,1,1.00,0.00,5142584,4,6,0,2,12
1,100011,1,1.00,0.00,5142585,6,7,0,3,16
1,100011,1,1.00,0.00,5142586,2,3,0,2,7
1,100011,1,1.00,0.00,5142587,3,4,0,1,8
1,100011,1,1.00,0.00,5142588,5,8,0,2,15
1,100011,1,1.00,0.00,5142589,5,5,0,6,16
1,100011,1,1.00,0.00,5142590,3,4,0,1,8
1,100011,1,1.00,0.00,5142591,6,7,0,2,15
1,100011,1,1.00,0.00,5142592,3,5,0,0,8
1,100011,1,1.00,0.00,5142593,4,6,0,2,12
1,100011,1,1.00,0.00,5142594,5,7,0,5,17
1,100011,1,1.00,0.00,5142595,4,7,0,8,19
1,100011,1,1.00,0.00,5142596,5,7,4,2,18
1,100011,1,1.00,0.00,5142597,7,6,0,2,15
1,100011,1,1.00,0.00,5142598,5,7,0,2,14
1,100011,1,1.00,0.00,5142599,3,4,0,1,8
1,100011,1,1.00,0.00,5142600,6,12,0,0,18
1,100011,1,1.00,0.00,5142601,5,6,0,2,13
1,100011,1,1.00,0.00,5142602,6,8,0,3,17
1,100011,1,1.00,0.00,5142603,5,8,0,2,15
