TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100011,1,1.00,0.00,5174259,6,7,0,2,15
1,100011,1,1.00,0.00,5174260,5,8,5,3,21
1,100011,1,1.00,0.00,5174261,11,18,0,6,35
1,100011,1,1.00,0.00,5174262,19,26,0,3,48
1,100011,1,1.00,0.00,5174263,7,12,0,2,21
1,100011,1,1.00,0.00,5174264,12,12,0,4,28
1,100011,1,1.00,0.00,5174265,8,18,0,4,30
1,100011,1,1.00,0.00,5174266,11,19,0,4,34
1,100011,1,1.00,0.00,5174267,3,7,0,2,12
1,100011,1,1.00,0.00,5174268,5,15,0,2,22
1,100011,1,1.00,0.00,5174269,3,5,0,2,10
1,100011,1,1.00,0.00,5174270,11,3,0,3,17
1,100011,1,1.00,0.00,5174271,4,7,0,2,13
1,100011,1,1.00,0.00,5174272,5,17,0,6,28
1,100011,1,1.00,0.00,5174273,11,17,0,6,34
1,100011,1,1.00,0.00,5174274,11,30,2,0,43
1,100011,1,1.00,0.00,5174275,6,10,0,4,20
1,100011,1,1.00,0.00,5174276,5,7,0,7,19
1,100011,1,1.00,0.00,5174277,5,17,3,0,25
1,100011,1,1.00,0.00,5174278,4,5,0,4,13
1,100011,1,1.00,0.00,5174279,5,12,0,12,29
1,100011,1,1.00,0.00,5174280,5,8,0,1,14
1,100011,1,1.00,0.00,5174281,5,8,3,0,16
1,100011,1,1.00,0.00,5174282,8,12,0,2,22
1,100011,1,1.00,0.00,5174283,9,18,1,5,33
1,100011,1,1.00,0.00,5174284,7,11,0,14,32
1,100011,1,1.00,0.00,5174285,8,14,0,0,22
1,100011,1,1.00,0.00,5174286,5,8,1,4,18
1,100011,1,1.00,0.00,5174287,6,9,0,3,18
1,100011,1,1.00,0.00,5174288,5,7,0,7,19
1,100011,1,1.00,0.00,5174289,7,8,0,2,17
1,100011,1,1.00,0.00,5174290,8,5,0,1,14
1,100011,1,1.00,0.00,5174291,8,32,0,1,41
1,100011,1,1.00,0.00,5174292,5,16,0,3,24
1,100011,1,1.00,0.00,5174293,10,6,0,3,19
1,100011,1,1.00,0.00,5174294,4,12,0,4,20
1,100011,1,1.00,0.00,5174295,5,10,0,4,19
1,100011,1,1.00,0.00,5174296,6,13,0,0,19
1,100011,1,1.00,0.00,5174297,8,7,0,5,20
1,100011,1,1.00,0.00,5174298,5,25,0,5,35
1,100011,1,1.00,0.00,5174299,6,8,3,0,17
1,100011,1,1.00,0.00,5174300,13,18,0,4,35
1,100011,1,1.00,0.00,5174301,8,11,0,3,22
