TestNumber,Account,OrdPerSec,OrdPerSec_Mean,Order,New,Calculated1,Filled,Calculated2,Total
2,100326,10,9.67,8073284,50,13,0,0,63
2,100326,10,9.67,8073285,67,3,0,0,70
2,100326,10,9.67,8073286,28,14,0,0,42
2,100326,10,9.67,8073287,80,9,0,0,89
2,100326,10,9.67,8073288,47,8,0,0,55
2,100326,10,9.67,8073289,14,44,20,0,78
2,100326,10,9.67,8073290,34,32,0,10,96
2,100326,10,9.67,8073291,84,0,0,0,84
2,100326,10,9.67,8073292,15,9,1,18,79
2,100326,10,9.67,8073293,27,4,0,0,31
2,100326,10,9.67,8073294,56,14,0,0,70
2,100326,10,9.67,8073295,37,3,0,0,40
2,100326,10,9.67,8073296,31,35,0,0,66
2,100326,10,9.67,8073297,29,24,0,0,53
2,100326,10,9.67,8073298,45,52,0,0,97
2,100326,10,9.67,8073299,28,57,0,3,94
2,100326,10,9.67,8073300,5,148,0,0,153
2,100326,10,9.67,8073301,51,57,0,0,108
2,100326,10,9.67,8073302,3,290,0,0,293
2,100326,10,9.67,8073303,36,56,0,0,92
2,100326,10,9.67,8073304,17,86,0,0,103
2,100326,10,9.67,8073305,53,144,0,0,197
2,100326,10,9.67,8073306,41,12,0,0,53
2,100326,10,9.67,8073307,19,76,0,0,95
2,100326,10,9.67,8073308,68,14,0,0,82
2,100326,10,9.67,8073309,52,13,0,0,65
2,100326,10,9.67,8073310,41,8,2,0,51
2,100326,10,9.67,8073311,17,165,0,0,182
2,100326,10,9.67,8073312,45,0,0,0,45
2,100326,10,9.67,8073313,13,32,0,0,45
2,100326,10,9.67,8073314,40,50,0,0,90
2,100326,10,9.67,8073315,28,62,15,0,105
2,100326,10,9.67,8073316,13,57,0,0,70
2,100326,10,9.67,8073317,10,35,0,0,45
2,100326,10,9.67,8073318,18,113,0,0,131
2,100326,10,9.67,8073319,8,33,0,0,41
2,100326,10,9.67,8073320,22,72,0,0,94
2,100326,10,9.67,8073321,64,0,0,0,64
2,100326,10,9.67,8073322,38,34,0,0,72
2,100326,10,9.67,8073323,28,9,0,0,37
2,100326,10,9.67,8073324,47,10,13,0,70
2,100326,10,9.67,8073325,12,52,0,0,64
2,100326,10,9.67,8073326,13,5,0,0,18
2,100326,10,9.67,8073327,36,18,0,0,54
2,100326,10,9.67,8073328,62,67,0,3,138
2,100326,10,9.67,8073329,39,52,0,0,91
2,100326,10,9.67,8073330,15,69,0,0,84
2,100326,10,9.67,8073331,46,12,0,0,58
2,100326,10,9.67,8073332,64,4,0,0,68
2,100326,10,9.67,8073333,6,78,0,0,84
2,100326,10,9.67,8073334,4,70,0,0,74
2,100326,10,9.67,8073335,20,29,0,0,49
2,100326,10,9.67,8073336,9,13,0,0,22
2,100326,10,9.67,8073337,98,76,0,0,174
2,100326,10,9.67,8073338,25,37,0,0,62
2,100326,10,9.67,8073339,22,26,0,0,48
2,100326,10,9.67,8073340,44,48,0,0,92
2,100326,10,9.67,8073341,59,32,0,0,91
2,100326,10,9.67,8073342,14,17,0,0,31
2,100326,10,9.67,8073343,49,4,0,0,53
2,100326,10,9.67,8073344,38,3,0,0,41
2,100326,10,9.67,8073345,5,16,0,0,21
2,100326,10,9.67,8073346,85,0,0,0,85
2,100326,10,9.67,8073347,105,0,0,0,105
2,100326,10,9.67,8073348,5,115,0,0,120
2,100326,10,9.67,8073349,57,252,0,0,309
2,100326,10,9.67,8073350,41,16,0,0,57
2,100326,10,9.67,8073351,18,4,0,0,22
2,100326,10,9.67,8073352,36,20,0,0,56
2,100326,10,9.67,8073353,112,0,0,0,112
2,100326,10,9.67,8073354,6,17,0,0,23
2,100326,10,9.67,8073355,41,7,0,0,48
2,100326,10,9.67,8073356,10,36,0,0,46
2,100326,10,9.67,8073357,3,67,0,2,76
2,100326,10,9.67,8073358,4,16,0,60,200
2,100326,10,9.67,8073359,90,9,0,0,99
2,100326,10,9.67,8073360,38,4,0,0,42
2,100326,10,9.67,8073361,13,107,0,0,120
2,100326,10,9.67,8073362,24,15,0,0,39
2,100326,10,9.67,8073363,20,23,0,0,43
2,100326,10,9.67,8073364,28,9,0,0,37
2,100326,10,9.67,8073365,21,15,0,0,36
2,100326,10,9.67,8073366,13,24,0,0,37
2,100326,10,9.67,8073367,26,31,0,0,57
2,100326,10,9.67,8073368,16,53,0,0,69
2,100326,10,9.67,8073369,48,15,0,0,63
2,100326,10,9.67,8073370,5,48,0,0,53
2,100326,10,9.67,8073371,20,34,0,0,54
2,100327,10,9.53,8072125,37,23,0,0,60
2,100327,10,9.53,8072127,41,0,0,0,41
2,100327,10,9.53,8072130,22,43,0,0,65
2,100327,10,9.53,8072132,17,6,0,0,23
2,100327,10,9.53,8072134,4,55,0,0,59
2,100327,10,9.53,8072136,40,15,0,0,55
2,100327,10,9.53,8072138,35,20,0,0,55
2,100327,10,9.53,8072140,29,5,1,0,35
2,100327,10,9.53,8072141,47,36,0,0,83
2,100327,10,9.53,8072143,7,1,0,1,11
2,100327,10,9.53,8072145,35,17,0,1,55
2,100327,10,9.53,8072147,3,13,0,0,16
2,100327,10,9.53,8072149,24,8,0,0,32
2,100327,10,9.53,8072150,33,20,0,0,53
2,100327,10,9.53,8072153,13,18,0,0,31
2,100327,10,9.53,8072155,38,54,0,0,92
2,100327,10,9.53,8072157,38,2,1,0,41
2,100327,10,9.53,8072159,101,0,0,0,101
2,100327,10,9.53,8072161,2,7,0,0,9
2,100327,10,9.53,8072163,2,18,0,0,20
2,100327,10,9.53,8072165,12,17,0,5,44
2,100327,10,9.53,8072167,26,20,0,0,46
2,100327,10,9.53,8072169,35,11,0,0,46
2,100327,10,9.53,8072171,27,46,0,0,73
2,100327,10,9.53,8072173,22,32,0,0,54
2,100327,10,9.53,8072175,5,11,0,0,16
2,100327,10,9.53,8072176,7,54,0,0,61
2,100327,10,9.53,8072179,56,19,0,0,75
2,100327,10,9.53,8072180,28,9,0,0,37
2,100327,10,9.53,8072182,2,51,0,0,53
2,100327,10,9.53,8072186,16,39,0,1,58
2,100327,10,9.53,8072189,7,10,0,0,17
2,100327,10,9.53,8072191,24,7,0,0,31
2,100327,10,9.53,8072193,18,59,0,0,77
2,100327,10,9.53,8072195,31,6,0,1,40
2,100327,10,9.53,8072197,18,26,0,0,44
2,100327,10,9.53,8072199,16,10,0,0,26
2,100327,10,9.53,8072201,27,18,0,0,45
2,100327,10,9.53,8072202,26,0,0,0,26
2,100327,10,9.53,8072203,4,40,0,1,47
2,100327,10,9.53,8072210,38,7,0,0,45
2,100327,10,9.53,8072212,44,23,0,0,67
2,100327,10,9.53,8072214,46,0,0,0,46
2,100327,10,9.53,8072215,8,19,0,0,27
2,100327,10,9.53,8072217,7,10,0,14,59
2,100327,10,9.53,8072218,29,5,0,0,34
2,100327,10,9.53,8072220,8,49,0,0,57
2,100327,10,9.53,8072221,9,31,0,0,40
2,100327,10,9.53,8072222,4,17,0,0,21
2,100327,10,9.53,8072223,17,16,0,0,33
2,100327,10,9.53,8072230,37,47,0,3,93
2,100327,10,9.53,8072232,6,26,0,0,32
2,100327,10,9.53,8072233,27,3,0,0,30
2,100327,10,9.53,8072235,4,32,0,0,36
2,100327,10,9.53,8072237,17,11,3,0,31
2,100327,10,9.53,8072239,19,7,1,0,27
2,100327,10,9.53,8072240,19,62,0,0,81
2,100327,10,9.53,8072241,6,8,0,0,14
2,100327,10,9.53,8072242,27,2,0,2,35
2,100327,10,9.53,8072243,6,2,0,1,11
2,100327,10,9.53,8072251,10,1,0,0,11
2,100327,10,9.53,8072253,18,14,0,0,32
2,100327,10,9.53,8072255,5,3,0,3,17
2,100327,10,9.53,8072257,22,3,0,2,31
2,100327,10,9.53,8072258,3,6,0,0,9
2,100327,10,9.53,8072259,24,8,8,0,40
2,100327,10,9.53,8072260,2,7,0,0,9
2,100327,10,9.53,8072261,4,31,0,0,35
2,100327,10,9.53,8072262,9,14,0,0,23
2,100327,10,9.53,8072263,2,3,0,1,8
2,100327,10,9.53,8072273,26,13,0,0,39
2,100327,10,9.53,8072275,7,32,0,0,39
2,100327,10,9.53,8072276,6,90,0,0,96
2,100327,10,9.53,8072277,17,2,0,3,28
2,100327,10,9.53,8072278,14,5,0,0,19
2,100327,10,9.53,8072279,26,7,0,0,33
2,100327,10,9.53,8072280,1,7,0,0,8
2,100327,10,9.53,8072281,9,1,0,0,10
2,100327,10,9.53,8072282,25,23,0,0,48
2,100327,10,9.53,8072283,9,0,0,0,9
2,100327,10,9.53,8072290,24,72,0,0,96
2,100327,10,9.53,8072293,59,2,0,17,112
2,100327,10,9.53,8072295,51,62,0,0,113
2,100327,10,9.53,8072296,92,9,1,0,102
2,100327,10,9.53,8072298,42,23,0,42,191
2,100327,10,9.53,8072299,100,0,0,0,100
2,100327,10,9.53,8072300,12,60,0,0,72
2,100327,10,9.53,8072301,41,94,0,0,135
2,100327,10,9.53,8072302,61,22,0,0,83
2,100327,10,9.53,8072303,44,22,0,0,66
2,100327,10,9.53,8072309,30,86,0,0,116
2,100327,10,9.53,8072311,51,20,21,0,92
2,100327,10,9.53,8072313,43,82,0,0,125
2,100327,10,9.53,8072316,15,40,0,0,55
2,100327,10,9.53,8072317,33,0,0,0,33
2,100327,10,9.53,8072319,37,7,0,0,44
2,100327,10,9.53,8072320,38,26,0,0,64
2,100327,10,9.53,8072321,72,0,0,0,72
2,100327,10,9.53,8072322,8,15,20,4,55
2,100327,10,9.53,8072323,39,60,0,0,99
2,100327,10,9.53,8072331,19,77,0,0,96
2,100327,10,9.53,8072333,22,31,0,0,53
2,100327,10,9.53,8072335,35,3,0,0,38
2,100327,10,9.53,8072337,18,0,0,0,18
2,100327,10,9.53,8072338,52,7,0,0,59
2,100327,10,9.53,8072339,13,15,0,2,34
2,100327,10,9.53,8072340,14,91,0,0,105
2,100327,10,9.53,8072341,15,0,0,0,15
2,100327,10,9.53,8072342,25,49,0,0,74
2,100327,10,9.53,8072343,7,26,0,1,36
2,100327,10,9.53,8072353,29,13,0,0,42
2,100327,10,9.53,8072355,54,0,0,0,54
2,100327,10,9.53,8072356,17,6,0,0,23
2,100327,10,9.53,8072357,62,5,0,0,67
2,100327,10,9.53,8072358,6,47,0,0,53
2,100327,10,9.53,8072359,28,33,0,0,61
2,100327,10,9.53,8072360,80,8,0,0,88
2,100327,10,9.53,8072361,17,78,0,0,95
2,100327,10,9.53,8072362,25,80,0,0,105
2,100327,10,9.53,8072363,51,21,0,0,72
2,100327,10,9.53,8072370,64,80,0,0,144
2,100327,10,9.53,8072372,11,71,0,0,82
2,100327,10,9.53,8072374,45,52,0,0,97
2,100327,10,9.53,8072377,37,7,0,0,44
2,100327,10,9.53,8072378,32,4,0,0,36
2,100327,10,9.53,8072379,29,8,0,2,43
2,100327,10,9.53,8072380,12,18,0,52,186
2,100327,10,9.53,8072381,61,76,0,0,137
2,100327,10,9.53,8072382,19,34,0,0,53
2,100327,10,9.53,8072383,87,0,0,0,87
2,100327,10,9.53,8072392,61,10,0,0,71
2,100327,10,9.53,8072394,9,31,19,0,59
2,100327,10,9.53,8072396,43,48,0,0,91
2,100327,10,9.53,8072397,150,0,0,0,150
2,100327,10,9.53,8072398,11,47,0,0,58
2,100327,10,9.53,8072399,7,3,0,0,10
2,100327,10,9.53,8072400,68,4,0,0,72
2,100327,10,9.53,8072401,60,0,0,0,60
2,100327,10,9.53,8072402,23,30,0,2,59
2,100327,10,9.53,8072403,24,13,0,0,37
2,100327,10,9.53,8072413,16,11,0,0,27
2,100327,10,9.53,8072415,16,64,0,0,80
2,100327,10,9.53,8072416,32,1,0,0,33
2,100327,10,9.53,8072417,25,10,0,0,35
2,100327,10,9.53,8072418,35,25,0,0,60
2,100327,10,9.53,8072419,32,6,0,0,38
2,100327,10,9.53,8072420,68,13,0,0,81
2,100327,10,9.53,8072421,15,4,0,0,19
2,100327,10,9.53,8072422,28,8,0,1,39
2,100327,10,9.53,8072423,28,5,0,0,33
2,100327,10,9.53,8072428,5,62,0,0,67
2,100327,10,9.53,8072430,8,6,0,0,14
2,100327,10,9.53,8072433,14,20,0,0,34
2,100327,10,9.53,8072435,18,10,0,0,28
2,100327,10,9.53,8072437,32,2,0,1,37
2,100327,10,9.53,8072439,62,14,0,0,76
2,100327,10,9.53,8072440,11,19,0,0,30
2,100327,10,9.53,8072441,16,5,0,0,21
2,100327,10,9.53,8072442,28,21,0,0,49
2,100327,10,9.53,8072443,10,15,0,0,25
2,100327,10,9.53,8072449,21,21,0,0,42
2,100327,10,9.53,8072451,45,36,0,20,141
2,100327,10,9.53,8072453,19,12,0,0,31
2,100327,10,9.53,8072455,10,19,0,0,29
2,100327,10,9.53,8072457,19,2,0,0,21
2,100327,10,9.53,8072459,34,9,0,0,43
2,100327,10,9.53,8072460,10,11,0,0,21
2,100327,10,9.53,8072461,33,2,2,0,37
2,100327,10,9.53,8072462,8,7,1,1,19
2,100327,10,9.53,8072463,25,7,3,0,35
2,100327,10,9.53,8072470,106,26,0,0,132
2,100327,10,9.53,8072472,30,194,0,0,224
2,100327,10,9.53,8072475,123,18,0,0,141
2,100327,10,9.53,8072477,56,4,7,4,79
2,100327,10,9.53,8072478,66,5,0,0,71
2,100327,10,9.53,8072479,94,27,0,0,121
2,100327,10,9.53,8072480,28,36,0,0,64
2,100327,10,9.53,8072481,71,7,0,0,78
2,100327,10,9.53,8072482,15,4,0,3,28
2,100327,10,9.53,8072483,20,14,0,4,46
2,100327,10,9.53,8072484,60,0,0,0,60
2,100327,10,9.53,8072487,62,55,0,0,117
2,100327,10,9.53,8072489,6,39,0,0,45
2,100327,10,9.53,8072492,62,0,0,4,74
2,100327,10,9.53,8072494,42,0,0,0,42
2,100327,10,9.53,8072496,13,0,0,0,13
2,100327,10,9.53,8072500,35,12,0,0,47
2,100327,10,9.53,8072501,7,76,0,0,83
2,100327,10,9.53,8072502,24,27,0,0,51
2,100327,10,9.53,8072504,35,8,0,0,43
2,100327,10,9.53,8072506,32,6,0,2,44
2,100327,10,9.53,8072508,41,17,0,1,61
2,100327,10,9.53,8072509,5,52,0,0,57
2,100327,10,9.53,8072511,16,11,0,0,27
2,100327,10,9.53,8072513,11,27,0,29,125
2,100327,10,9.53,8072515,49,0,0,0,49
2,100327,10,9.53,8072520,30,19,0,0,49
2,100327,10,9.53,8072521,38,16,0,0,54
2,100327,10,9.53,8072522,33,30,0,0,63
2,100327,10,9.53,8072524,32,27,0,15,104
2,100327,10,9.53,8072526,16,14,0,11,63
2,100327,10,9.53,8072528,33,0,0,0,33
2,100327,10,9.53,8072530,10,41,0,0,51
2,100327,10,9.53,8072532,23,12,0,0,35
2,100327,10,9.53,8072534,25,0,0,1,28
2,100327,10,9.53,8072536,3,23,0,0,26
2,100327,10,9.53,8072540,24,20,0,0,44
2,100327,10,9.53,8072541,5,52,0,0,57
2,100327,10,9.53,8072543,7,50,0,0,57
2,100327,10,9.53,8072546,37,0,0,0,37
2,100327,10,9.53,8072547,24,12,0,0,36
2,100327,10,9.53,8072549,27,9,0,0,36
2,100327,10,9.53,8072551,13,45,0,0,58
2,100327,10,9.53,8072553,31,0,0,0,31
2,100327,10,9.53,8072555,17,5,0,0,22
2,100327,10,9.53,8072557,43,33,0,0,76
2,100327,10,9.53,8072560,22,5,0,0,27
2,100327,10,9.53,8072561,77,12,0,4,101
2,100327,10,9.53,8072562,19,14,0,0,33
2,100327,10,9.53,8072563,38,0,0,0,38
2,100327,10,9.53,8072564,10,47,0,0,57
2,100327,10,9.53,8072566,13,38,0,0,51
2,100327,10,9.53,8072569,14,9,0,0,23
2,100327,10,9.53,8072570,23,40,2,0,65
2,100327,10,9.53,8072572,61,1,0,1,65
2,100327,10,9.53,8072574,25,55,0,0,80
2,100327,10,9.53,8072580,93,0,0,0,93
2,100327,10,9.53,8072581,27,51,0,0,78
2,100327,10,9.53,8072582,33,12,0,9,72
2,100327,10,9.53,8072583,11,52,0,0,63
2,100327,10,9.53,8072585,49,107,0,0,156
2,100327,10,9.53,8072587,30,61,0,0,91
2,100327,10,9.53,8072589,44,0,0,0,44
2,100327,10,9.53,8072591,7,57,0,0,64
2,100327,10,9.53,8072594,46,52,0,0,98
2,100327,10,9.53,8072599,22,35,0,0,57
2,100327,10,9.53,8072600,26,55,0,0,81
2,100327,10,9.53,8072601,70,67,0,0,137
2,100327,10,9.53,8072602,56,32,0,0,88
2,100327,10,9.53,8072603,68,51,0,0,119
2,100327,10,9.53,8072605,21,24,0,0,45
2,100327,10,9.53,8072607,32,38,7,0,77
2,100327,10,9.53,8072609,23,53,0,0,76
2,100327,10,9.53,8072610,48,5,0,0,53
2,100327,10,9.53,8072612,92,38,0,0,130
2,100327,10,9.53,8072619,16,52,5,0,73
2,100327,10,9.53,8072620,89,5,0,0,94
2,100327,10,9.53,8072621,68,71,0,0,139
2,100327,10,9.53,8072622,59,7,0,0,66
2,100327,10,9.53,8072623,38,48,0,0,86
2,100327,10,9.53,8072624,61,39,0,0,100
2,100327,10,9.53,8072627,12,37,0,0,49
2,100327,10,9.53,8072629,25,25,0,5,65
2,100327,10,9.53,8072631,56,54,0,0,110
2,100327,10,9.53,8072633,38,11,0,0,49
2,100327,10,9.53,8072639,67,21,0,0,88
2,100327,10,9.53,8072640,33,90,3,0,126
2,100327,10,9.53,8072641,46,21,0,0,67
2,100327,10,9.53,8072642,49,6,0,0,55
2,100327,10,9.53,8072644,38,0,0,0,38
2,100327,10,9.53,8072647,15,38,0,0,53
2,100327,10,9.53,8072649,19,0,0,12,55
2,100327,10,9.53,8072651,13,8,0,11,54
2,100327,10,9.53,8072652,60,0,0,0,60
2,100327,10,9.53,8072654,2,52,0,0,54
2,100327,10,9.53,8072659,89,60,0,0,149
2,100327,10,9.53,8072660,22,53,0,0,75
2,100327,10,9.53,8072661,41,30,0,0,71
2,100327,10,9.53,8072662,42,72,0,0,114
2,100327,10,9.53,8072664,8,58,0,0,66
2,100327,10,9.53,8072666,37,37,0,0,74
2,100327,10,9.53,8072669,32,15,0,0,47
2,100327,10,9.53,8072671,49,52,0,0,101
2,100327,10,9.53,8072672,72,4,0,0,76
2,100327,10,9.53,8072677,4,90,0,0,94
2,100327,10,9.53,8072678,50,70,0,0,120
2,100327,10,9.53,8072679,94,47,0,0,141
2,100327,10,9.53,8072681,33,23,0,0,56
2,100327,10,9.53,8072683,44,7,0,0,51
2,100327,10,9.53,8072684,16,57,0,0,73
2,100327,10,9.53,8072687,73,0,0,0,73
2,100327,10,9.53,8072692,19,2,0,1,24
2,100327,10,9.53,8072693,29,14,0,0,43
2,100327,10,9.53,8072694,8,39,0,0,47
2,100327,10,9.53,8072695,10,15,0,0,25
2,100327,10,9.53,8072696,71,0,0,0,71
2,100327,10,9.53,8072697,10,11,0,1,24
2,100327,10,9.53,8072698,29,65,0,0,94
2,100327,10,9.53,8072700,19,4,0,0,23
2,100327,10,9.53,8072702,38,19,6,15,108
2,100327,10,9.53,8072704,35,24,0,0,59
2,100327,10,9.53,8072712,71,0,0,0,71
2,100327,10,9.53,8072713,29,68,0,0,97
2,100327,10,9.53,8072714,67,25,49,0,141
2,100327,10,9.53,8072715,53,9,0,0,62
2,100327,10,9.53,8072716,25,56,0,0,81
2,100327,10,9.53,8072718,5,54,0,0,59
2,100327,10,9.53,8072720,24,38,0,0,62
2,100327,10,9.53,8072723,19,24,0,0,43
2,100327,10,9.53,8072725,14,73,0,0,87
2,100327,10,9.53,8072728,30,5,0,1,38
2,100327,10,9.53,8072732,5,58,0,0,63
2,100327,10,9.53,8072733,28,73,0,0,101
2,100327,10,9.53,8072734,23,53,0,0,76
2,100327,10,9.53,8072735,28,49,0,0,77
2,100327,10,9.53,8072736,31,34,0,0,65
2,100327,10,9.53,8072738,80,46,0,0,126
2,100327,10,9.53,8072740,8,6,0,1,17
2,100327,10,9.53,8072742,26,8,0,0,34
2,100327,10,9.53,8072744,19,120,0,0,139
2,100327,10,9.53,8072746,71,0,0,0,71
2,100327,10,9.53,8072751,84,19,0,2,109
2,100327,10,9.53,8072752,15,35,0,0,50
2,100327,10,9.53,8072753,53,8,0,29,148
2,100327,10,9.53,8072754,53,73,0,0,126
2,100327,10,9.53,8072755,38,56,0,0,94
2,100327,10,9.53,8072756,18,40,0,0,58
2,100327,10,9.53,8072759,29,22,0,0,51
2,100327,10,9.53,8072761,29,16,0,0,45
2,100327,10,9.53,8072763,35,82,0,0,117
2,100327,10,9.53,8072764,20,19,0,0,39
2,100327,10,9.53,8072771,22,149,0,12,207
2,100327,10,9.53,8072772,13,73,0,0,86
2,100327,10,9.53,8072773,3,72,0,0,75
2,100327,10,9.53,8072774,11,18,1,0,30
2,100327,10,9.53,8072775,41,0,0,0,41
2,100327,10,9.53,8072776,69,0,0,0,69
2,100327,10,9.53,8072777,34,20,0,7,75
2,100327,10,9.53,8072779,29,5,0,27,115
2,100327,10,9.53,8072781,20,27,0,0,47
2,100327,10,9.53,8072784,91,9,0,0,100
2,100327,10,9.53,8072791,7,87,0,0,94
2,100327,10,9.53,8072792,6,13,0,1,22
2,100327,10,9.53,8072793,9,1,0,0,10
2,100327,10,9.53,8072794,60,32,0,1,95
2,100327,10,9.53,8072795,78,5,0,0,83
2,100327,10,9.53,8072796,11,26,0,0,37
2,100327,10,9.53,8072797,31,16,0,0,47
2,100327,10,9.53,8072799,20,18,0,0,38
2,100327,10,9.53,8072801,20,4,0,10,54
2,100327,10,9.53,8072803,19,26,0,0,45
2,100327,10,9.53,8072811,9,34,0,0,43
2,100327,10,9.53,8072812,47,49,0,0,96
2,100327,10,9.53,8072813,32,83,0,0,115
2,100327,10,9.53,8072814,59,0,0,0,59
2,100327,10,9.53,8072815,10,61,0,5,86
2,100327,10,9.53,8072816,8,52,0,0,60
2,100327,10,9.53,8072817,30,44,0,0,74
2,100327,10,9.53,8072818,24,54,0,0,78
2,100327,10,9.53,8072819,37,198,0,0,235
2,100327,10,9.53,8072820,95,92,0,0,187
2,100328,10,9.86,8069371,40,5,0,0,45
2,100328,10,9.86,8069372,6,56,0,0,62
2,100328,10,9.86,8069373,51,24,0,0,75
2,100328,10,9.86,8069374,46,12,0,0,58
2,100328,10,9.86,8069375,15,29,0,25,119
2,100328,10,9.86,8069376,84,13,0,1,100
2,100328,10,9.86,8069377,22,29,0,3,60
2,100328,10,9.86,8069378,24,15,0,0,39
2,100328,10,9.86,8069379,30,21,0,6,69
2,100328,10,9.86,8069380,27,36,0,0,63
2,100328,10,9.86,8069381,45,15,0,0,60
2,100328,10,9.86,8069382,8,29,0,0,37
2,100328,10,9.86,8069383,11,33,0,0,44
2,100328,10,9.86,8069384,9,10,0,0,19
2,100328,10,9.86,8069385,13,18,0,0,31
2,100328,10,9.86,8069386,43,47,0,0,90
2,100328,10,9.86,8069387,39,4,0,0,43
2,100328,10,9.86,8069388,38,0,0,0,38
2,100328,10,9.86,8069389,7,33,0,0,40
2,100328,10,9.86,8069390,8,13,0,0,21
2,100328,10,9.86,8069391,50,0,0,0,50
2,100328,10,9.86,8069392,8,36,0,0,44
2,100328,10,9.86,8069393,33,0,0,0,33
2,100328,10,9.86,8069394,48,31,0,0,79
2,100328,10,9.86,8069395,23,32,0,0,55
2,100328,10,9.86,8069396,4,11,0,2,21
2,100328,10,9.86,8069397,9,118,0,0,127
2,100328,10,9.86,8069398,12,44,0,0,56
2,100328,10,9.86,8069399,13,23,0,0,36
2,100328,10,9.86,8069400,23,6,0,0,29
2,100328,10,9.86,8069401,25,9,0,0,34
2,100328,10,9.86,8069402,26,7,0,0,33
2,100328,10,9.86,8069403,18,5,0,0,23
2,100328,10,9.86,8069404,63,82,0,0,145
2,100328,10,9.86,8069405,13,20,0,2,39
2,100328,10,9.86,8069406,15,24,1,0,40
2,100328,10,9.86,8069407,22,0,0,8,46
2,100328,10,9.86,8069408,66,0,0,0,66
2,100328,10,9.86,8069409,26,12,0,0,38
2,100328,10,9.86,8069410,22,20,1,0,43
2,100328,10,9.86,8069411,3,6,0,0,9
2,100328,10,9.86,8069412,84,0,0,0,84
2,100328,10,9.86,8069413,16,13,0,0,29
2,100328,10,9.86,8069414,19,0,0,1,22
2,100328,10,9.86,8069415,20,0,0,0,20
2,100328,10,9.86,8069416,36,0,0,0,36
2,100328,10,9.86,8069417,14,10,0,0,24
2,100328,10,9.86,8069418,14,13,0,0,27
2,100328,10,9.86,8069419,37,24,0,0,61
2,100328,10,9.86,8069420,7,10,4,1,24
2,100328,10,9.86,8069421,9,30,0,0,39
2,100328,10,9.86,8069422,2,10,0,0,12
2,100328,10,9.86,8069423,22,3,2,0,27
2,100328,10,9.86,8069424,7,8,0,0,15
2,100328,10,9.86,8069425,22,1,0,1,26
2,100328,10,9.86,8069426,9,8,0,0,17
2,100328,10,9.86,8069427,23,6,4,0,33
2,100328,10,9.86,8069428,69,0,0,0,69
2,100328,10,9.86,8069429,36,13,0,0,49
2,100328,10,9.86,8069430,33,2,0,0,35
2,100328,10,9.86,8069431,29,0,8,0,37
2,100328,10,9.86,8069432,14,10,0,0,24
2,100328,10,9.86,8069433,10,0,0,0,10
2,100328,10,9.86,8069434,1,11,0,1,15
2,100328,10,9.86,8069435,20,2,0,0,22
2,100328,10,9.86,8069436,1,8,0,0,9
2,100328,10,9.86,8069437,1,2,0,1,6
2,100328,10,9.86,8069438,5,1,0,1,9
2,100328,10,9.86,8069439,2,4,0,0,6
2,100328,10,9.86,8069440,60,0,0,0,60
2,100328,10,9.86,8069441,2,2,0,0,4
2,100328,10,9.86,8069442,2,1,0,0,3
2,100328,10,9.86,8069443,6,1,0,0,7
2,100328,10,9.86,8069444,32,2,0,0,34
2,100328,10,9.86,8069445,1,2,0,1,6
2,100328,10,9.86,8069446,1,2,0,0,3
2,100328,10,9.86,8069447,2,2,0,1,7
2,100328,10,9.86,8069448,2,3,0,1,8
2,100328,10,9.86,8069449,3,2,0,0,5
2,100328,10,9.86,8069450,5,6,0,0,11
2,100328,10,9.86,8069451,7,2,0,1,12
2,100328,10,9.86,8069452,5,4,0,0,9
2,100328,10,9.86,8069453,23,40,0,0,63
2,100328,10,9.86,8069454,2,3,18,0,23
2,100328,10,9.86,8069455,37,9,0,0,46
2,100328,10,9.86,8069456,4,12,0,0,16
2,100328,10,9.86,8069457,34,22,0,0,56
2,100328,10,9.86,8069458,44,45,0,0,89
2,100328,10,9.86,8069459,26,56,0,0,82
2,100328,10,9.86,8069460,44,52,0,0,96
2,100328,10,9.86,8069461,22,3,0,0,25
2,100328,10,9.86,8069462,48,49,71,0,168
2,100328,10,9.86,8069463,71,7,0,3,87
2,100328,10,9.86,8069464,21,8,5,0,34
2,100328,10,9.86,8069465,67,19,0,0,86
2,100328,10,9.86,8069466,27,13,0,0,40
2,100328,10,9.86,8069467,37,24,0,0,61
2,100328,10,9.86,8069468,62,0,0,0,62
2,100328,10,9.86,8069469,41,52,0,0,93
2,100328,10,9.86,8069470,60,15,0,2,81
2,100328,10,9.86,8069471,19,40,0,0,59
2,100328,10,9.86,8069472,32,0,0,0,32
2,100328,10,9.86,8069473,31,15,0,0,46
2,100328,10,9.86,8069474,17,29,0,0,46
2,100328,10,9.86,8069475,53,0,0,40,173
2,100328,10,9.86,8069476,45,1,0,4,58
2,100328,10,9.86,8069477,41,29,0,0,70
2,100328,10,9.86,8069478,4,18,0,0,22
2,100328,10,9.86,8069479,13,15,0,5,43
2,100328,10,9.86,8069480,105,0,0,9,132
2,100328,10,9.86,8069481,24,91,0,5,130
2,100328,10,9.86,8069482,16,0,0,0,16
2,100328,10,9.86,8069483,25,24,0,0,49
2,100328,10,9.86,8069484,43,65,0,0,108
2,100328,10,9.86,8069485,23,17,0,0,40
2,100328,10,9.86,8069486,10,32,0,0,42
2,100328,10,9.86,8069487,3,34,0,0,37
2,100328,10,9.86,8069488,41,0,0,0,41
