TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100320,5,5.00,0.00,9080265,3,2,0,0,5
1,100320,5,5.00,0.00,9080266,2,2,0,1,5
1,100320,5,5.00,0.00,9080267,10,2,0,1,13
1,100320,5,5.00,0.00,9080268,4,4,0,0,8
1,100320,5,5.00,0.00,9080269,6,6,0,4,16
1,100320,5,5.00,0.00,9080270,31,8,0,5,44
1,100320,5,5.00,0.00,9080271,12,7,0,0,19
1,100320,5,5.00,0.00,9080272,31,35,0,3,69
1,100320,5,5.00,0.00,9080273,5,14,0,0,19
1,100320,5,5.00,0.00,9080274,7,32,0,0,39
1,100320,5,5.00,0.00,9080275,4,11,0,3,18
1,100320,5,5.00,0.00,9080276,6,3,0,3,12
1,100320,5,5.00,0.00,9080277,107,0,1,0,108
1,100320,5,5.00,0.00,9080278,3,6,0,2,11
1,100320,5,5.00,0.00,9080279,3,5,0,0,8
1,100320,5,5.00,0.00,9080280,3,30,0,0,33
1,100320,5,5.00,0.00,9080281,4,4,0,5,13
1,100320,5,5.00,0.00,9080282,45,12,0,0,57
1,100320,5,5.00,0.00,9080283,16,15,0,0,31
1,100320,5,5.00,0.00,9080284,14,55,0,0,69
1,100320,5,5.00,0.00,9080285,388,0,0,0,388
1,100320,5,5.00,0.00,9080286,3,7,1,0,11
1,100320,5,5.00,0.00,9080287,1,7,0,0,8
1,100320,5,5.00,0.00,9080288,3,19,1,15,38
1,100320,5,5.00,0.00,9080289,14,19,0,3,36
1,100320,5,5.00,0.00,9080290,40,7,0,1,48
1,100320,5,5.00,0.00,9080291,9,0,0,0,9
1,100320,5,5.00,0.00,9080292,2,4,0,1,7
1,100320,5,5.00,0.00,9080293,2,28,0,0,30
1,100320,5,5.00,0.00,9080294,9,4,0,1,14
1,100320,5,5.00,0.00,9080295,33,5,0,0,38
1,100320,5,5.00,0.00,9080296,2,8,0,1,11
1,100320,5,5.00,0.00,9080297,4,61,0,0,65
1,100320,5,5.00,0.00,9080298,3,22,5,0,30
1,100320,5,5.00,0.00,9080299,9,5,0,2,16
1,100320,5,5.00,0.00,9080300,5,6,0,0,11
1,100320,5,5.00,0.00,9080301,38,6,1,2,47
1,100320,5,5.00,0.00,9080302,116,4,2,0,122
1,100320,5,5.00,0.00,9080303,8,10,2,42,62
1,100320,5,5.00,0.00,9080304,52,9,0,6,67
1,100320,5,5.00,0.00,9080305,9,9,0,5,23
1,100320,5,5.00,0.00,9080306,15,8,0,6,29
1,100320,5,5.00,0.00,9080307,14,4,0,1,19
1,100320,5,5.00,0.00,9080308,30,72,0,5,107
1,100320,5,5.00,0.00,9080309,10,19,0,4,33
1,100320,5,5.00,0.00,9080310,9,25,1,0,35
1,100320,5,5.00,0.00,9080311,5,15,0,1,21
1,100320,5,5.00,0.00,9080312,6,3,0,12,21
1,100320,5,5.00,0.00,9080313,12,15,0,0,27
1,100320,5,5.00,0.00,9080314,14,10,0,1,25
1,100320,5,5.00,0.00,9080315,28,40,0,0,68
1,100320,5,5.00,0.00,9080316,16,18,0,0,34
1,100320,5,5.00,0.00,9080317,2,3,1,1,7
1,100320,5,5.00,0.00,9080318,9,3,0,1,13
1,100320,5,5.00,0.00,9080319,3,16,0,0,19
1,100320,5,5.00,0.00,9080320,9,41,0,0,50
1,100320,5,5.00,0.00,9080321,63,17,0,0,80
1,100320,5,5.00,0.00,9080322,294,0,0,1,295
1,100320,5,5.00,0.00,9080323,6,2,0,1,9
1,100320,5,5.00,0.00,9080324,3,24,0,0,27
1,100320,5,5.00,0.00,9080325,2,3,0,1,6
1,100320,5,5.00,0.00,9080326,4,4,1,0,9
1,100320,5,5.00,0.00,9080327,118,0,0,1,119
1,100320,5,5.00,0.00,9080328,2,28,0,3,33
1,100320,5,5.00,0.00,9080329,8,34,0,1,43
1,100320,5,5.00,0.00,9080330,4,18,0,2,24
1,100320,5,5.00,0.00,9080331,2,8,0,0,10
1,100320,5,5.00,0.00,9080332,4,2,0,4,10
