TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
2,100321,1,1.00,0.00,8732047,3,4,0,2,13
2,100321,1,1.00,0.00,8732048,6,4,0,2,16
2,100321,1,1.00,0.00,8732049,31,13,4,10,78
2,100321,1,1.00,0.00,8732050,21,27,0,3,57
2,100321,1,1.00,0.00,8732051,40,84,0,0,124
2,100321,1,1.00,0.00,8732052,11,0,0,2,17
2,100321,1,1.00,0.00,8732053,9,10,0,5,34
2,100321,1,1.00,0.00,8732054,5,6,0,2,17
2,100321,1,1.00,0.00,8732055,8,7,0,20,75
2,100321,1,1.00,0.00,8732056,13,12,0,0,25
2,100321,1,1.00,0.00,8732057,14,27,0,7,62
2,100321,1,1.00,0.00,8732058,8,13,0,64,213
2,100321,1,1.00,0.00,8732059,3,3,0,6,24
2,100321,1,1.00,0.00,8732060,2,4,0,1,9
2,100321,1,1.00,0.00,8732061,5,8,2,1,18
1,100320,5,5.00,0.00,8731122,9,5,6,0,20
1,100320,5,5.00,0.00,8731123,9,12,0,6,39
1,100320,5,5.00,0.00,8731124,12,8,0,5,35
1,100320,5,5.00,0.00,8731125,10,8,0,4,30
1,100320,5,5.00,0.00,8731126,7,4,0,1,14
1,100320,5,5.00,0.00,8731127,6,18,0,0,24
1,100320,5,5.00,0.00,8731128,6,22,8,0,36
1,100320,5,5.00,0.00,8731129,12,3,0,0,15
1,100320,5,5.00,0.00,8731130,5,91,0,0,96
1,100320,5,5.00,0.00,8731131,8,45,0,1,56
1,100320,5,5.00,0.00,8731132,39,6,0,5,60
1,100320,5,5.00,0.00,8731133,12,1,1,8,38
1,100320,5,5.00,0.00,8731134,13,20,1,1,37
1,100320,5,5.00,0.00,8731135,7,15,0,0,22
1,100320,5,5.00,0.00,8731136,8,8,0,3,25
1,100320,5,5.00,0.00,8731137,24,13,1,2,44
1,100320,5,5.00,0.00,8731138,11,64,0,1,78
1,100320,5,5.00,0.00,8731139,6,22,0,0,28
1,100320,5,5.00,0.00,8731140,23,8,0,6,49
1,100320,5,5.00,0.00,8731141,9,22,0,2,37
1,100320,5,5.00,0.00,8731142,8,3,0,3,20
1,100320,5,5.00,0.00,8731143,6,6,0,2,18
1,100320,5,5.00,0.00,8731144,14,8,0,5,37
1,100320,5,5.00,0.00,8731145,7,8,2,3,26
1,100320,5,5.00,0.00,8731146,12,8,0,4,32
1,100320,5,5.00,0.00,8731147,9,10,0,14,61
1,100320,5,5.00,0.00,8731148,14,17,0,1,34
1,100320,5,5.00,0.00,8731149,6,12,43,6,79
1,100320,5,5.00,0.00,8731150,49,17,5,3,80
1,100320,5,5.00,0.00,8731151,16,14,0,0,30
1,100320,5,5.00,0.00,8731152,37,7,0,2,50
1,100320,5,5.00,0.00,8731153,7,8,0,6,33
1,100320,5,5.00,0.00,8731154,7,7,3,0,17
1,100320,5,5.00,0.00,8731155,9,10,0,3,28
