TestNumber,Account,OrdPerSec,OrdPerSec_Mean,Order,New,Calculated1,Filled,Calculated2,Total
2,100328,20,9.97,8030190,23,7,0,0,30
2,100328,20,9.97,8030191,20,42,0,0,62
2,100328,20,9.97,8030192,39,0,1,0,40
2,100328,20,9.97,8030193,109,45,0,0,154
2,100328,20,9.97,8030194,52,5,0,0,57
2,100328,20,9.97,8030195,67,10,0,13,116
2,100328,20,9.97,8030196,70,80,0,0,150
2,100328,20,9.97,8030197,33,38,0,0,71
2,100328,20,9.97,8030198,12,65,0,0,77
2,100328,20,9.97,8030199,22,30,0,0,52
2,100328,20,9.97,8030200,17,62,0,0,79
2,100328,20,9.97,8030201,76,27,0,0,103
2,100328,20,9.97,8030202,31,59,0,0,90
2,100328,20,9.97,8030203,41,84,0,0,125
2,100328,20,9.97,8030204,9,7,0,0,16
2,100328,20,9.97,8030205,47,32,0,0,79
2,100328,20,9.97,8030206,122,0,0,0,122
2,100328,20,9.97,8030207,66,7,0,0,73
2,100328,20,9.97,8030208,58,5,0,0,63
2,100328,20,9.97,8030209,29,4,0,0,33
2,100328,20,9.97,8030210,56,4,0,0,60
2,100328,20,9.97,8030211,38,12,0,0,50
2,100328,20,9.97,8030212,42,102,0,0,144
2,100328,20,9.97,8030213,44,9,0,0,53
2,100328,20,9.97,8030214,52,20,0,4,84
2,100328,20,9.97,8030215,65,49,0,0,114
2,100328,20,9.97,8030216,10,39,0,0,49
2,100328,20,9.97,8030217,20,59,0,0,79
2,100328,20,9.97,8030218,109,10,0,0,119
2,100328,20,9.97,8030219,20,105,0,1,128
2,100328,20,9.97,8030220,16,35,0,0,51
2,100328,20,9.97,8030221,53,0,0,0,53
2,100328,20,9.97,8030222,3,7,1,0,11
2,100328,20,9.97,8030223,82,49,0,0,131
2,100328,20,9.97,8030224,53,53,0,0,106
2,100328,20,9.97,8030225,35,21,0,2,62
2,100328,20,9.97,8030226,37,12,0,0,49
2,100328,20,9.97,8030227,30,9,0,0,39
2,100328,20,9.97,8030228,31,56,0,0,87
2,100328,20,9.97,8030229,6,66,0,0,72
2,100328,20,9.97,8030230,53,4,0,0,57
2,100328,20,9.97,8030231,36,8,0,0,44
2,100328,20,9.97,8030232,25,60,0,0,85
2,100328,20,9.97,8030233,42,10,1,0,53
2,100328,20,9.97,8030234,48,69,0,0,117
2,100328,20,9.97,8030235,25,36,1,0,62
2,100328,20,9.97,8030236,60,106,0,0,166
2,100328,20,9.97,8030237,13,5,0,0,18
2,100328,20,9.97,8030238,37,34,0,0,71
2,100328,20,9.97,8030239,54,79,0,0,133
2,100328,20,9.97,8030240,49,11,2,0,62
2,100328,20,9.97,8030241,66,5,0,0,71
2,100328,20,9.97,8030242,9,67,0,0,76
2,100328,20,9.97,8030243,51,0,66,0,117
2,100328,20,9.97,8030244,70,0,0,0,70
2,100328,20,9.97,8030245,40,156,0,32,292
2,100328,20,9.97,8030246,71,22,0,0,93
2,100328,20,9.97,8030247,42,87,0,1,132
2,100328,20,9.97,8030248,34,2,0,0,36
2,100328,20,9.97,8030249,76,7,0,0,83
2,100328,20,9.97,8030250,39,107,0,0,146
2,100328,20,9.97,8030251,67,115,2,0,184
2,100328,20,9.97,8030252,45,92,0,0,137
2,100328,20,9.97,8030253,106,123,0,1,232
2,100328,20,9.97,8030254,89,0,0,0,89
2,100328,20,9.97,8030255,78,0,0,0,78
2,100328,20,9.97,8030256,123,78,0,0,201
2,100328,20,9.97,8030257,47,104,0,0,151
2,100328,20,9.97,8030258,25,54,12,0,91
2,100328,20,9.97,8030259,16,71,0,0,87
2,100328,20,9.97,8030260,26,15,0,0,41
2,100328,20,9.97,8030261,25,28,0,0,53
2,100328,20,9.97,8030262,66,73,0,0,139
2,100328,20,9.97,8030263,23,0,0,0,23
2,100328,20,9.97,8030264,162,31,0,0,193
2,100328,20,9.97,8030265,53,6,3,0,62
2,100328,20,9.97,8030266,92,24,0,0,116
2,100328,20,9.97,8030267,14,30,0,1,47
2,100328,20,9.97,8030268,45,28,0,0,73
2,100328,20,9.97,8030269,21,47,0,0,68
2,100328,20,9.97,8030270,74,0,0,0,74
2,100328,20,9.97,8030271,34,26,0,0,60
2,100328,20,9.97,8030272,40,20,0,0,60
2,100328,20,9.97,8030273,48,16,0,15,109
2,100328,20,9.97,8030274,82,90,0,0,172
2,100328,20,9.97,8030275,33,52,0,27,166
2,100328,20,9.97,8030276,42,4,1,0,47
2,100328,20,9.97,8030277,29,33,0,0,62
2,100328,20,9.97,8030278,31,15,0,0,46
2,100328,20,9.97,8030279,21,43,0,2,70
2,100328,20,9.97,8030280,15,4,0,0,19
2,100328,20,9.97,8030281,78,70,0,7,169
2,100328,20,9.97,8030282,45,72,0,0,117
2,100328,20,9.97,8030283,67,27,0,1,97
2,100328,20,9.97,8030284,15,40,0,0,55
2,100328,20,9.97,8030285,16,115,0,0,131
2,100328,20,9.97,8030286,38,6,0,5,59
2,100328,20,9.97,8030287,83,12,0,0,95
2,100328,20,9.97,8030288,74,11,0,0,85
2,100328,20,9.97,8030289,32,29,0,0,61
2,100328,20,9.97,8030290,25,43,0,0,68
2,100328,20,9.97,8030291,15,26,0,0,41
2,100328,20,9.97,8030292,60,50,0,0,110
2,100328,20,9.97,8030293,91,12,0,0,103
2,100328,20,9.97,8030294,16,88,0,0,104
2,100328,20,9.97,8030295,7,70,0,0,77
2,100328,20,9.97,8030296,46,14,0,0,60
2,100328,20,9.97,8030297,36,16,0,0,52
2,100328,20,9.97,8030298,36,12,0,0,48
2,100328,20,9.97,8030299,16,4,10,0,30
2,100328,20,9.97,8030300,54,70,0,1,127
2,100328,20,9.97,8030301,155,0,0,0,155
2,100328,20,9.97,8030302,18,76,0,0,94
2,100328,20,9.97,8030303,25,64,0,0,89
2,100328,20,9.97,8030304,88,0,0,0,88
2,100328,20,9.97,8030305,15,8,0,0,23
2,100328,20,9.97,8030306,72,0,0,5,87
2,100328,20,9.97,8030307,72,17,0,0,89
2,100328,20,9.97,8030308,39,19,0,0,58
2,100328,20,9.97,8030309,55,47,0,0,102
2,100328,20,9.97,8030310,44,2,0,0,46
2,100328,20,9.97,8030311,27,45,0,0,72
2,100328,20,9.97,8030312,56,2,0,0,58
2,100328,20,9.97,8030313,44,5,0,0,49
2,100328,20,9.97,8030314,25,7,0,0,32
2,100328,20,9.97,8030315,45,14,0,0,59
2,100328,20,9.97,8030316,89,48,0,0,137
2,100328,20,9.97,8030317,32,63,0,0,95
2,100328,20,9.97,8030318,22,228,17,0,267
2,100328,20,9.97,8030319,20,2,0,3,31
2,100328,20,9.97,8030320,16,221,0,0,237
2,100328,20,9.97,8030321,13,29,0,0,42
2,100328,20,9.97,8030322,59,33,0,0,92
2,100328,20,9.97,8030323,160,0,2,0,162
2,100328,20,9.97,8030324,61,49,0,4,122
2,100328,20,9.97,8030325,63,12,0,0,75
2,100328,20,9.97,8030326,14,75,0,0,89
2,100328,20,9.97,8030327,19,1,0,0,20
2,100328,20,9.97,8030328,43,84,46,0,173
2,100328,20,9.97,8030329,46,36,0,0,82
2,100328,20,9.97,8030330,73,22,0,0,95
2,100328,20,9.97,8030331,27,9,13,0,49
2,100328,20,9.97,8030332,15,0,0,0,15
2,100328,20,9.97,8030333,30,8,0,0,38
2,100328,20,9.97,8030334,75,0,0,0,75
2,100328,20,9.97,8030335,13,56,0,0,69
2,100328,20,9.97,8030336,52,0,0,0,52
2,100328,20,9.97,8030337,36,23,0,0,59
2,100328,20,9.97,8030338,33,0,0,0,33
2,100328,20,9.97,8030339,60,11,0,0,71
2,100328,20,9.97,8030340,40,82,0,0,122
2,100328,20,9.97,8030341,42,38,2,0,82
2,100328,20,9.97,8030342,17,30,0,0,47
2,100328,20,9.97,8030343,85,50,0,0,135
2,100328,20,9.97,8030344,52,0,0,1,55
2,100328,20,9.97,8030345,51,14,0,8,89
2,100328,20,9.97,8030346,62,0,0,0,62
2,100328,20,9.97,8030347,33,39,0,4,84
2,100328,20,9.97,8030348,22,78,0,0,100
2,100328,20,9.97,8030349,35,51,0,0,86
2,100328,20,9.97,8030350,10,44,0,0,54
2,100328,20,9.97,8030351,24,89,2,0,115
2,100328,20,9.97,8030352,48,55,0,21,166
2,100328,20,9.97,8030353,66,79,0,0,145
2,100328,20,9.97,8030354,10,106,0,0,116
2,100328,20,9.97,8030355,154,134,0,0,288
2,100328,20,9.97,8030356,48,140,0,0,188
2,100328,20,9.97,8030357,35,322,0,0,357
2,100328,20,9.97,8030358,71,14,0,0,85
2,100328,20,9.97,8030359,66,29,0,0,95
2,100328,20,9.97,8030360,34,1,0,0,35
2,100328,20,9.97,8030361,150,34,0,12,220
2,100329,20,10.67,8028785,74,13,1,0,88
2,100329,20,10.67,8028787,94,69,0,0,163
2,100329,20,10.67,8028790,14,68,0,0,82
2,100329,20,10.67,8028792,51,160,0,0,211
2,100329,20,10.67,8028793,119,52,0,0,171
2,100329,20,10.67,8028796,11,31,2,0,44
2,100329,20,10.67,8028798,51,0,0,0,51
2,100329,20,10.67,8028800,64,46,0,0,110
2,100329,20,10.67,8028802,56,133,0,1,192
2,100329,20,10.67,8028804,20,37,0,0,57
2,100329,20,10.67,8028806,26,27,0,0,53
2,100329,20,10.67,8028808,6,63,0,0,69
2,100329,20,10.67,8028809,38,16,0,0,54
2,100329,20,10.67,8028811,82,40,0,0,122
2,100329,20,10.67,8028814,84,0,0,0,84
2,100329,20,10.67,8028816,20,61,1,0,82
2,100329,20,10.67,8028818,25,64,1,2,96
2,100329,20,10.67,8028820,63,0,0,1,66
2,100329,20,10.67,8028822,49,41,0,0,90
2,100329,20,10.67,8028824,20,47,0,0,67
2,100329,20,10.67,8028826,21,36,0,0,57
2,100329,20,10.67,8028827,6,15,0,0,21
2,100329,20,10.67,8028828,12,55,0,0,67
2,100329,20,10.67,8028833,24,48,0,0,72
2,100329,20,10.67,8028834,48,11,0,4,71
2,100329,20,10.67,8028836,44,89,0,0,133
2,100329,20,10.67,8028839,43,6,0,0,49
2,100329,20,10.67,8028841,51,2,0,0,53
2,100329,20,10.67,8028842,11,70,0,0,81
2,100329,20,10.67,8028844,19,23,0,1,45
2,100329,20,10.67,8028846,20,27,0,0,47
2,100329,20,10.67,8028848,116,3,1,0,120
2,100329,20,10.67,8028850,38,62,0,1,103
2,100329,20,10.67,8028851,8,43,1,3,61
2,100329,20,10.67,8028852,57,43,0,0,100
2,100329,20,10.67,8028853,26,40,1,0,67
2,100329,20,10.67,8028862,41,108,0,0,149
2,100329,20,10.67,8028864,5,93,0,0,98
2,100329,20,10.67,8028865,139,0,1,0,140
2,100329,20,10.67,8028866,17,84,0,3,110
2,100329,20,10.67,8028867,76,119,3,0,198
2,100329,20,10.67,8028868,49,31,1,0,81
2,100329,20,10.67,8028869,81,0,0,0,81
2,100329,20,10.67,8028870,37,57,0,0,94
2,100329,20,10.67,8028871,2,251,0,0,253
2,100329,20,10.67,8028879,49,37,0,0,86
2,100329,20,10.67,8028880,30,35,0,0,65
2,100329,20,10.67,8028881,37,31,0,0,68
2,100329,20,10.67,8028882,36,61,1,0,98
2,100329,20,10.67,8028883,101,84,0,0,185
2,100329,20,10.67,8028884,21,94,0,0,115
2,100329,20,10.67,8028886,121,30,2,0,153
2,100329,20,10.67,8028888,87,0,0,0,87
2,100329,20,10.67,8028891,41,27,0,0,68
2,100329,20,10.67,8028892,29,5,0,0,34
2,100329,20,10.67,8028894,53,38,0,0,91
2,100329,20,10.67,8028900,31,36,0,7,88
2,100329,20,10.67,8028901,33,0,0,0,33
2,100329,20,10.67,8028902,78,20,2,0,100
2,100329,20,10.67,8028903,34,74,0,0,108
2,100329,20,10.67,8028905,92,84,0,1,179
2,100329,20,10.67,8028908,159,4,0,0,163
2,100329,20,10.67,8028910,14,10,0,0,24
2,100329,20,10.67,8028911,41,24,0,0,65
2,100329,20,10.67,8028914,56,2,0,0,58
2,100329,20,10.67,8028915,22,77,0,0,99
2,100329,20,10.67,8028917,66,2,0,0,68
2,100329,20,10.67,8028919,22,103,0,0,125
2,100329,20,10.67,8028923,45,44,2,0,91
2,100329,20,10.67,8028926,17,41,0,0,58
2,100329,20,10.67,8028928,88,50,0,0,138
2,100329,20,10.67,8028930,72,46,0,0,118
2,100329,20,10.67,8028932,61,26,1,0,88
2,100329,20,10.67,8028934,46,0,0,0,46
2,100329,20,10.67,8028936,44,7,0,0,51
2,100329,20,10.67,8028938,8,13,1,0,22
2,100329,20,10.67,8028940,68,6,0,0,74
2,100329,20,10.67,8028942,50,8,1,0,59
2,100329,20,10.67,8028944,40,14,0,0,54
2,100329,20,10.67,8028946,29,23,0,0,52
2,100329,20,10.67,8028948,55,91,0,0,146
2,100329,20,10.67,8028950,63,0,1,0,64
2,100329,20,10.67,8028951,51,65,0,0,116
2,100329,20,10.67,8028952,30,21,0,2,57
2,100329,20,10.67,8028954,46,9,0,2,61
2,100329,20,10.67,8028956,18,57,0,0,75
2,100329,20,10.67,8028958,8,122,0,0,130
2,100329,20,10.67,8028961,31,105,0,0,136
2,100329,20,10.67,8028963,40,54,18,0,112
2,100329,20,10.67,8028966,44,132,0,0,176
2,100329,20,10.67,8028971,148,2,0,0,150
2,100329,20,10.67,8028972,10,49,0,0,59
2,100329,20,10.67,8028973,44,61,1,0,106
2,100329,20,10.67,8028974,98,0,0,0,98
2,100329,20,10.67,8028975,53,16,0,0,69
2,100329,20,10.67,8028976,44,58,0,0,102
2,100329,20,10.67,8028977,72,12,2,31,179
2,100329,20,10.67,8028979,54,37,0,0,91
2,100329,20,10.67,8028981,94,36,32,0,162
2,100329,20,10.67,8028983,65,12,93,0,170
2,100329,20,10.67,8028985,93,58,0,0,151
2,100329,20,10.67,8028995,74,0,32,0,106
2,100329,20,10.67,8028996,39,6,0,0,45
2,100329,20,10.67,8028997,79,0,0,0,79
2,100329,20,10.67,8028998,5,123,1,0,129
2,100329,20,10.67,8028999,81,0,0,0,81
2,100329,20,10.67,8029000,97,6,0,0,103
2,100329,20,10.67,8029001,58,241,0,0,299
2,100329,20,10.67,8034003,2,79,0,0,81
2,100329,20,10.67,8034005,35,9,0,0,44
2,100329,20,10.67,8034007,86,5,0,0,91
2,100329,20,10.67,8034016,20,96,0,0,116
2,100329,20,10.67,8034017,9,8,0,1,20
2,100329,20,10.67,8034018,21,66,0,1,90
2,100329,20,10.67,8034019,24,2502,0,0,2526
2,100329,20,10.67,8034020,46,18,0,0,64
2,100329,20,10.67,8034022,23,48,0,0,71
2,100329,20,10.67,8034025,17,100,0,0,117
2,100329,20,10.67,8034027,18,0,0,0,18
2,100329,20,10.67,8034028,11,93,0,0,104
2,100329,20,10.67,8034031,120,7,0,0,127
2,100329,20,10.67,8034034,20,45,0,0,65
2,100329,20,10.67,8034036,121,12,0,0,133
2,100329,20,10.67,8034039,78,31,1,0,110
2,100329,20,10.67,8034041,5,23,1,0,29
2,100329,20,10.67,8034043,87,18,1,0,106
2,100329,20,10.67,8034045,30,72,0,0,102
2,100329,20,10.67,8034047,51,10,1,0,62
2,100329,20,10.67,8034048,47,13,0,0,60
2,100329,20,10.67,8034049,65,24,0,0,89
2,100329,20,10.67,8034050,31,16,0,1,50
2,100329,20,10.67,8034051,58,25,0,0,83
2,100329,20,10.67,8034053,32,32,4,0,68
2,100329,20,10.67,8034056,23,2,0,0,25
2,100329,20,10.67,8034058,37,11,0,0,48
2,100329,20,10.67,8034060,42,13,0,0,55
2,100329,20,10.67,8034061,5,45,0,0,50
2,100329,20,10.67,8034064,97,68,0,1,168
2,100329,20,10.67,8034066,9,59,0,0,68
2,100329,20,10.67,8034069,188,63,0,0,251
2,100329,20,10.67,8034074,7,31,16,0,54
2,100329,20,10.67,8034075,28,60,0,0,88
2,100329,20,10.67,8034076,28,6,0,0,34
2,100329,20,10.67,8034077,15,41,0,0,56
2,100329,20,10.67,8034078,34,101,0,0,135
2,100329,20,10.67,8034080,51,6,0,0,57
2,100329,20,10.67,8034082,11,2,0,13,52
2,100329,20,10.67,8034083,35,14,0,0,49
2,100329,20,10.67,8034085,3,35,0,0,38
2,100329,20,10.67,8034086,20,0,0,0,20
2,100329,20,10.67,8034088,22,8,0,0,30
2,100329,20,10.67,8034090,12,92,0,0,104
2,100329,20,10.67,8034092,58,24,0,2,88
2,100329,20,10.67,8034095,11,32,24,0,67
2,100329,20,10.67,8034097,5,6,2,0,13
2,100329,20,10.67,8034099,15,90,1,0,106
2,100329,20,10.67,8034101,39,28,0,0,67
2,100329,20,10.67,8034107,49,27,0,0,76
2,100329,20,10.67,8034108,18,63,1,0,82
2,100329,20,10.67,8034109,33,114,0,0,147
2,100329,20,10.67,8034112,40,25,4,13,108
2,100329,20,10.67,8034114,72,62,0,0,134
2,100329,20,10.67,8034116,7,82,0,0,89
2,100329,20,10.67,8034118,82,116,0,0,198
2,100329,20,10.67,8034121,27,49,0,0,76
2,100329,20,10.67,8034123,51,4,0,0,55
2,100329,20,10.67,8034125,24,12,0,0,36
2,100329,20,10.67,8034129,18,58,0,0,76
2,100329,20,10.67,8034130,117,10,0,0,127
2,100329,20,10.67,8034132,14,46,0,0,60
2,100329,20,10.67,8034134,57,9,1,0,67
2,100329,20,10.67,8034136,67,4,0,0,71
2,100329,20,10.67,8034138,66,22,1,0,89
2,100329,20,10.67,8034140,35,5,0,0,40
2,100329,20,10.67,8034142,28,21,0,0,49
2,100329,20,10.67,8034144,77,4,0,0,81
2,100329,20,10.67,8034146,10,47,0,0,57
2,100329,20,10.67,8034147,29,10,0,0,39
2,100329,20,10.67,8034149,114,0,5,0,119
2,100329,20,10.67,8034152,12,92,0,0,104
2,100329,20,10.67,8034155,46,7,0,0,53
2,100329,20,10.67,8034156,101,0,0,0,101
2,100329,20,10.67,8034158,59,10,0,0,69
2,100329,20,10.67,8034160,36,4,0,0,40
2,100329,20,10.67,8034162,35,4,0,0,39
2,100329,20,10.67,8034164,23,56,0,0,79
2,100329,20,10.67,8034166,44,59,0,0,103
2,100329,20,10.67,8034169,14,22,0,0,36
2,100329,20,10.67,8034170,35,3,1,0,39
2,100329,20,10.67,8034172,16,9,0,0,25
2,100329,20,10.67,8034174,49,10,0,0,59
2,100329,20,10.67,8034176,24,90,0,0,114
2,100329,20,10.67,8034179,29,56,0,0,85
2,100329,20,10.67,8034181,28,26,0,0,54
2,100329,20,10.67,8034182,25,36,2,0,63
2,100329,20,10.67,8034185,61,0,3,0,64
2,100329,20,10.67,8034187,15,108,0,0,123
2,100329,20,10.67,8034189,17,82,0,0,99
2,100329,20,10.67,8034191,38,102,0,0,140
2,100329,20,10.67,8034193,22,7,1,0,30
2,100329,20,10.67,8034195,31,2,0,0,33
2,100329,20,10.67,8034197,70,0,0,0,70
2,100329,20,10.67,8034199,19,43,0,0,62
2,100329,20,10.67,8034201,22,140,1,0,163
2,100329,20,10.67,8034204,39,81,0,0,120
2,100329,20,10.67,8034206,128,0,0,0,128
2,100329,20,10.67,8034207,71,41,0,0,112
2,100329,20,10.67,8034208,76,12,0,3,97
2,100329,20,10.67,8034210,53,65,0,0,118
2,100329,20,10.67,8034212,102,4,0,0,106
2,100329,20,10.67,8034213,8,108,0,0,116
2,100329,20,10.67,8034217,189,67,0,0,256
2,100329,20,10.67,8034219,159,0,0,0,159
2,100329,20,10.67,8034223,65,21,0,0,86
2,100329,20,10.67,8034224,51,6,0,0,57
2,100329,20,10.67,8034225,13,31,0,0,44
2,100329,20,10.67,8034228,42,19,0,0,61
2,100329,20,10.67,8034230,57,34,0,0,91
2,100329,20,10.67,8034231,16,50,0,0,66
2,100329,20,10.67,8034233,10,24,0,1,37
2,100329,20,10.67,8034235,16,47,0,0,63
2,100329,20,10.67,8034237,33,16,0,0,49
2,100329,20,10.67,8034239,24,73,1,0,98
2,100329,20,10.67,8034242,19,30,0,0,49
2,100329,20,10.67,8034243,25,35,0,0,60
2,100329,20,10.67,8034245,20,0,0,0,20
2,100329,20,10.67,8034247,85,83,81,0,249
2,100329,20,10.67,8034249,80,0,0,0,80
2,100329,20,10.67,8034254,62,17,1,0,80
2,100329,20,10.67,8034256,25,17,0,0,42
2,100329,20,10.67,8034258,29,21,0,0,50
2,100329,20,10.67,8034260,49,51,5,1,108
2,100329,20,10.67,8034263,14,88,0,0,102
2,100329,20,10.67,8034265,67,0,0,0,67
2,100329,20,10.67,8034268,80,21,0,0,101
2,100329,20,10.67,8034270,49,53,0,0,102
2,100329,20,10.67,8034273,39,6,2,0,47
2,100329,20,10.67,8034275,35,47,0,0,82
2,100329,20,10.67,8034277,24,5,0,0,29
2,100329,20,10.67,8034279,19,41,0,0,60
2,100329,20,10.67,8034282,15,75,0,0,90
2,100329,20,10.67,8034283,14,37,0,1,54
2,100329,20,10.67,8034284,11,24,21,0,56
2,100329,20,10.67,8034285,138,0,0,0,138
2,100329,20,10.67,8034286,69,0,0,0,69
2,100329,20,10.67,8034287,52,99,0,0,151
2,100329,20,10.67,8034288,21,13,0,0,34
2,100329,20,10.67,8034289,70,7,0,0,77
2,100329,20,10.67,8034291,28,0,0,0,28
2,100329,20,10.67,8034293,29,24,0,0,53
2,100329,20,10.67,8034295,22,35,0,0,57
2,100329,20,10.67,8034296,24,1,1,0,26
2,100329,20,10.67,8034298,24,112,1,0,137
2,100329,20,10.67,8034300,62,92,0,0,154
2,100329,20,10.67,8034302,16,15,0,0,31
2,100329,20,10.67,8034304,56,45,0,0,101
2,100329,20,10.67,8034310,56,108,0,0,164
2,100329,20,10.67,8034313,43,0,2,0,45
2,100329,20,10.67,8034314,18,29,0,0,47
2,100329,20,10.67,8034316,60,1,0,3,70
2,100329,20,10.67,8034317,36,36,1,0,73
2,100329,20,10.67,8034319,38,60,0,0,98
2,100329,20,10.67,8034321,72,0,1,0,73
2,100329,20,10.67,8034323,42,4,0,0,46
2,100329,20,10.67,8034325,40,73,0,0,113
2,100329,20,10.67,8034327,32,54,0,0,86
2,100329,20,10.67,8034330,57,3,0,0,60
2,100329,20,10.67,8034332,27,47,14,0,88
2,100329,20,10.67,8034334,30,42,0,0,72
2,100329,20,10.67,8034336,21,25,0,0,46
2,100329,20,10.67,8034338,32,0,0,0,32
2,100329,20,10.67,8034340,10,0,1,0,11
2,100329,20,10.67,8034342,72,11,0,0,83
2,100329,20,10.67,8034344,44,90,0,0,134
2,100329,20,10.67,8034346,55,25,0,0,80
2,100329,20,10.67,8034348,78,0,0,0,78
2,100329,20,10.67,8034349,113,112,16,0,241
2,100329,20,10.67,8034352,39,3,0,3,51
2,100329,20,10.67,8034354,73,159,2,0,234
2,100329,20,10.67,8034359,62,0,0,0,62
2,100329,20,10.67,8034361,13,60,0,0,73
2,100329,20,10.67,8034362,17,2,0,0,19
2,100329,20,10.67,8034364,42,140,0,0,182
2,100329,20,10.67,8034366,29,39,0,0,68
2,100329,20,10.67,8034368,91,0,0,0,91
2,100329,20,10.67,8034370,46,10,1,0,57
2,100329,20,10.67,8034371,25,11,0,2,42
2,100329,20,10.67,8034372,55,5,1,7,82
2,100329,20,10.67,8034373,31,7,0,1,41
2,100329,20,10.67,8034374,26,6,0,0,32
2,100329,20,10.67,8034375,43,36,0,0,79
2,100329,20,10.67,8034376,64,112,0,36,284
2,100329,20,10.67,8034388,39,32,0,0,71
2,100329,20,10.67,8034389,11,100,0,0,111
2,100329,20,10.67,8034390,24,51,0,0,75
2,100329,20,10.67,8034391,61,0,0,0,61
2,100329,20,10.67,8034392,14,52,0,0,66
2,100329,20,10.67,8034393,18,35,0,0,53
2,100329,20,10.67,8034394,60,4,0,0,64
2,100329,20,10.67,8034395,27,51,0,0,78
2,100329,20,10.67,8034396,47,19,1,0,67
2,100329,20,10.67,8034397,26,13,0,0,39
2,100329,20,10.67,8034398,28,47,0,1,78
2,100329,20,10.67,8034401,41,20,1,0,62
2,100329,20,10.67,8034403,86,55,0,0,141
2,100329,20,10.67,8034413,85,16,0,0,101
2,100329,20,10.67,8034415,16,105,0,0,121
2,100329,20,10.67,8034416,29,10,0,0,39
2,100329,20,10.67,8034418,2,101,1,0,104
2,100329,20,10.67,8034420,89,0,0,0,89
2,100329,20,10.67,8034422,37,11,0,0,48
2,100329,20,10.67,8034423,8,57,1,0,66
2,100329,20,10.67,8034424,73,7,25,6,123
2,100329,20,10.67,8034425,38,132,0,0,170
2,100329,20,10.67,8034426,61,288,0,0,349
3,100320,20,10.42,8034440,2,38,0,0,40
3,100320,20,10.42,8034442,28,42,0,4,82
3,100320,20,10.42,8034444,52,2,1,0,55
3,100320,20,10.42,8034445,82,0,0,0,82
3,100320,20,10.42,8034448,7,34,0,0,41
3,100320,20,10.42,8034450,28,32,0,0,60
3,100320,20,10.42,8034452,43,7,0,0,50
3,100320,20,10.42,8034454,28,20,11,0,59
3,100320,20,10.42,8034456,43,0,25,0,68
3,100320,20,10.42,8034458,43,68,0,0,111
3,100320,20,10.42,8034461,22,32,0,0,54
3,100320,20,10.42,8034463,59,10,1,2,76
3,100320,20,10.42,8034465,36,37,0,0,73
3,100320,20,10.42,8034467,13,31,3,0,47
3,100320,20,10.42,8034469,19,3,12,0,34
3,100320,20,10.42,8034470,21,15,1,0,37
3,100320,20,10.42,8034473,24,79,0,9,130
3,100320,20,10.42,8034475,11,64,0,0,75
3,100320,20,10.42,8034477,16,3,0,0,19
3,100320,20,10.42,8034478,78,1,0,0,79
3,100320,20,10.42,8034479,36,8,0,13,83
3,100320,20,10.42,8034481,30,22,0,0,52
3,100320,20,10.42,8034483,43,13,1,0,57
3,100320,20,10.42,8034485,7,38,0,0,45
3,100320,20,10.42,8034487,18,25,0,0,43
3,100320,20,10.42,8034489,50,42,0,0,92
3,100320,20,10.42,8034491,13,60,0,0,73
3,100320,20,10.42,8034494,5,11,0,0,16
3,100320,20,10.42,8034495,40,20,1,0,61
3,100320,20,10.42,8034498,37,0,0,13,76
3,100320,20,10.42,8034499,27,35,1,0,63
3,100320,20,10.42,8034501,17,5,0,0,22
3,100320,20,10.42,8034503,54,103,0,0,157
3,100320,20,10.42,8034504,36,0,0,0,36
3,100320,20,10.42,8034506,10,12,0,0,22
3,100320,20,10.42,8034508,27,26,0,0,53
3,100320,20,10.42,8034510,56,0,0,0,56
3,100320,20,10.42,8034512,11,26,0,0,37
3,100320,20,10.42,8034513,15,0,0,0,15
3,100320,20,10.42,8034515,14,17,0,0,31
3,100320,20,10.42,8034517,14,17,0,0,31
3,100320,20,10.42,8034519,27,42,3,1,75
3,100320,20,10.42,8034522,37,31,1,0,69
3,100320,20,10.42,8034524,74,9,0,0,83
3,100320,20,10.42,8034526,72,0,0,0,72
3,100320,20,10.42,8034528,153,0,0,0,153
3,100320,20,10.42,8034530,105,11,1,1,120
3,100320,20,10.42,8034532,84,1,0,0,85
3,100320,20,10.42,8034536,42,10,0,0,52
3,100320,20,10.42,8034538,31,13,0,0,44
3,100320,20,10.42,8034541,184,0,0,0,184
3,100320,20,10.42,8034543,63,24,0,1,90
3,100320,20,10.42,8034544,26,152,5,0,183
3,100320,20,10.42,8034546,14,0,0,5,29
3,100320,20,10.42,8034548,58,19,23,0,100
3,100320,20,10.42,8034550,45,36,0,0,81
3,100320,20,10.42,8034552,40,16,0,0,56
3,100320,20,10.42,8034554,34,52,0,0,86
3,100320,20,10.42,8034557,72,62,0,9,161
3,100320,20,10.42,8034558,27,23,0,0,50
3,100320,20,10.42,8034559,65,40,0,0,105
3,100320,20,10.42,8034560,9,3,0,10,42
3,100320,20,10.42,8034561,74,6,0,0,80
3,100320,20,10.42,8034562,5,66,1,0,72
3,100320,20,10.42,8034564,166,45,0,0,211
3,100320,20,10.42,8034566,25,49,0,0,74
3,100320,20,10.42,8034568,60,0,0,0,60
3,100320,20,10.42,8034569,17,11,0,0,28
3,100320,20,10.42,8034572,130,0,33,0,163
3,100320,20,10.42,8034573,72,0,0,4,84
